duration,date,subjectcode,Abacus,Abanet,Abanga,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,Acidly,Acinus,Acnode,Acrasy,Acrisy,Acrita,Acrity,Across,Action,Acture,Acuity,Acumen,Adarce,Adatis,Adders,Addice,Addict,Adesmy,Adipsy,Admins,Adnoun,Adobes,Adonai,Adonic,Adonis,Adorer,Advent,Adverb,Advice,Adviso,Adward,Adytum,Aedile,Aeneid,b,c,d,comments,condition
790,4/28/20 7:39,R_2qykgaguX8KYTJF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,"No, all is clear. However, I am wondering if it is morally wrong for the store to sell the new knife.",8
84,4/28/20 7:40,R_BLoWTZDcV9wfz57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,20,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD,3
135,4/28/20 7:40,R_2f3EO8y9uKFzcmA,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
119,4/28/20 7:41,R_1q4jSIQU3eCCIuj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,I do not think so,5
339,4/28/20 7:42,R_XEMHzT87jEkBNyp,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no, everything was clear",9
337,4/28/20 7:43,R_3meo8rZRDgeYrWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,no,8
254,4/28/20 7:44,R_3KIRDRl7cQjzhOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,It was unclear whether the people would buy the new knife even if they said they wouldn't,7
3607,4/28/20 7:44,R_246yLlko3H7gMut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
197,4/28/20 7:45,R_ZLg3dhCVr3P015D,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
208,4/28/20 7:47,R_8B5bQm7FRvP3yJb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it doesn't say whoelse would use them,4
109,4/28/20 7:48,R_3iwlWiAD7rND6B6,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
461,4/28/20 7:48,R_25SeszMVbvj5tHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,no,6
209,4/28/20 7:49,R_3oyzliff1eJE7X7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
261,4/28/20 7:50,R_2ZUmElTolMuuqGw,20,7,20,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
558,4/28/20 7:51,R_1eK9azyZMyzKqMe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,no,7
175,4/28/20 7:51,R_1GZxEQDivkOGR2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
199,4/28/20 7:51,R_1JE0fb5oKxQowFP,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
224,4/28/20 7:52,R_D5LjNfdKnrwE8WB,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
408,4/28/20 7:53,R_b1n4K2L9YYa37Al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
171,4/28/20 7:56,R_2VQ2GYFsAJDj7qb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,2,,,,,,,,,,,,,,,No,6
210,4/28/20 7:57,R_3MsyVyINTmhBEPU,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nope,2
339,4/28/20 8:00,R_R8jr6D0NOOp7Hnr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,No.,5
132,4/28/20 8:02,R_31pzGO9WAh0lwUV,,,,,,,,,,,,,,,20,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
194,4/28/20 8:04,R_V1F5ZZBTtIuo0JH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
202,4/28/20 8:05,R_2coXB4iaXMpBTc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
604,4/28/20 8:07,R_1Um2nORx2sJpUFr,0,7,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
226,4/28/20 8:08,R_3siDGvSdldPUcSg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,the question about how many people besides John will use the knife.,7
241,4/28/20 8:08,R_1C3cgzcrFX3MqS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,0,0,0,3,,,,,,,,no,7
190,4/28/20 8:09,R_3qxP5KFifPpMaD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
324,4/28/20 8:11,R_3hz4a8aU5Uj09tF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,25,4,1,1,1,,,,,,,,,,,,,,,N/A,6
145,4/28/20 8:11,R_2CK7mxic4NeMekN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
166,4/28/20 8:14,R_27kZ7tPyv9jvuhI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
145,4/28/20 8:14,R_1OoUzdqK0HS7tKW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,Nothing was confusing or unclear.,8
166,4/28/20 8:15,R_3G8O6l1Gfo8UFhL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
346,4/28/20 8:16,R_UN2ZcAOCZFppYLT,,,,,,,,,,,,,,,0,20,20,19,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
225,4/28/20 8:17,R_2U45HJMBuiDPjQe,,,,,,,,0,0,20,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes. The wording of the statements made it tricky,2
229,4/28/20 8:18,R_eX5onTS5pfzbQwF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,4
179,4/28/20 8:18,R_2ahhWCAxTmmGpGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No but it was interesting to think about what you were able to learn from it,4
412,4/28/20 8:19,R_pz4zW8e6awvARu9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,no,6
218,4/28/20 8:19,R_1QA6CSoJMUtJFv0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,No,7
357,4/28/20 8:20,R_1rv5pUoq2JOSvJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,7,1,0,3,,,,,,,,,,,,,,,not really,6
114,4/28/20 8:21,R_2xVSvdKFo9DyB78,,,,,,,,21,20,20,10,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD,2
434,4/28/20 8:25,R_2rT3SWq068tdJ12,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a little confusing,9
190,4/28/20 8:26,R_12PXhTkXUsrkAXj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
416,4/28/20 8:27,R_pMLZoCVTFskZxKN,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
328,4/28/20 8:27,R_OOopX8ak0Jfw4JH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,nope,5
285,4/28/20 8:27,R_125tkDvhNA4nKh4,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
296,4/28/20 8:28,R_3rHeTkBXOdRvkpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,"No, there was nothing confusing about this survey.",6
121,4/28/20 8:29,R_1GvkwZxgvnuG4a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
486,4/28/20 8:30,R_2P6Skrsgl9NFQRt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,"Yes, the number of people knowing about the knife, the amount of people who can possibly use the knife without destroying the mushroom population and the number of people John interviewed.",8
115,4/28/20 8:32,R_8j45dthVxfrkpO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
464,4/28/20 8:32,R_23deKP3BAEIE2eC,,,,,,,,,,,,,,,20,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understood everything thank you. Well at least I think I got it for the most part. ,9
341,4/28/20 8:32,R_2q9Na2k7Xw2F3t5,,,,,,,,0,0,36,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
259,4/28/20 8:35,R_Z9nSBseDaTDiDEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,No,7
130,4/28/20 8:35,R_2DMtAiyxkaOyFNr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,no,8
169,4/28/20 8:37,R_9WDHQact07s5wfn,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
305,4/28/20 8:38,R_qEB6fMnMqhnWQM1,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
278,4/28/20 8:39,R_3dZgyGTDJYNvRQo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The numbers kept changing,3
364,4/28/20 8:39,R_4NFv8rjfO9XEpIl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no it was very straight forward,4
724,4/28/20 8:40,R_2QEP3IyAPxDamv0,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The survey says there are 20 people that regularly dig for clams; but if you include John, there are 21.",1
183,4/28/20 8:41,R_2AQE9wSSbJ4pewr,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
335,4/28/20 8:42,R_1HczHG3y7pHOlzR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,1,2,,,,,,,,,,,,,,,no,6
185,4/28/20 8:42,R_3lQdkRrwnb67b1Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,"Not really, no",5
571,4/28/20 8:43,R_prqwb7qQhuqs7S1,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
286,4/28/20 8:45,R_2X59rrsIeUma2BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,0,1,0,3,John would know if he used the new knife.,8
2620,4/28/20 8:46,R_UT0FQ1uU9uw58Fb,,,,,,,,,,,,,,,,,,,,,,20,3,20,7,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
328,4/28/20 8:47,R_3QPOLZ7D9R7vL2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,no,7
132,4/28/20 8:47,R_3MQjgi43Vb8Y1IU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,no,6
221,4/28/20 8:48,R_2SufQWq5qJYDSkH,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
344,4/28/20 8:48,R_3HwgiZ9Ap5VGeLN,,,,,,,,,,,,,,,1,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
249,4/28/20 8:48,R_2zHNP8z73sfoyAo,,,,,,,,20,0,20,20,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
338,4/28/20 8:49,R_1QubeznAoLPGb2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nope,4
251,4/28/20 8:51,R_1Eb3hNG1UngrYve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
194,4/28/20 8:54,R_25BeLSwcHsCYunH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,0,0,2,,,,,,,,No. ,7
190,4/28/20 8:54,R_1Gylb6zS4XBK64i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
170,4/28/20 8:54,R_232ck4eHwCotT37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,3,0,0,3,no,8
117,4/28/20 8:56,R_1NEe08cOeKEznSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
391,4/28/20 8:57,R_2BxpjMqW6GeJgC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
383,4/28/20 8:57,R_2Xjwi5r657jYILP,,,,,,,,20,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
513,4/28/20 8:57,R_3McfezClXPPIlTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,3,no,8
221,4/28/20 8:58,R_1ILdXpu6xQOmV5v,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
282,4/28/20 8:59,R_3iETl0rIkz1T3Ue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,The story does not state how many people would like to use the new gun ,6
227,4/28/20 9:01,R_3EvanklsxYRItDB,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
332,4/28/20 9:01,R_pz3flpYBSNfVnt7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,no,7
220,4/28/20 9:01,R_3CEgXaQPFYXg92U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
590,4/28/20 9:02,R_3dLMkDqPoiQssDo,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
281,4/28/20 9:02,R_28VfDlIeBwpAIjs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,no,7
145,4/28/20 9:04,R_1n8iukfnCtbmQMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
265,4/28/20 9:04,R_1M6YZRC0ipkTPRx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
261,4/28/20 9:04,R_WcyNT2ts27Yy9sR,1,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
182,4/28/20 9:05,R_29nr2c3BW0foW1z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,no,6
187,4/28/20 9:08,R_23V4EWSysJvqbZw,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
189,4/28/20 9:08,R_2xP1RbgpECJAXi3,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
279,4/28/20 9:10,R_2WBeMqA7G9DxKxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,21,0,1,0,3,,,,,,,,"No, this was a very interesting survey!",7
285,4/28/20 9:15,R_11hGTn2WM1UOdnc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,its hard to believe that all 20 people he talked to have no interest in the traps,4
160,4/28/20 9:17,R_2fvaKE9ifL2yi8n,,,,,,,,,,,,,,,,,,,,,,0,10,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
189,4/28/20 9:19,R_3MSUlVxAjUYd407,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
204,4/28/20 9:20,R_qwskyV2taT9qxJD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
437,4/28/20 9:20,R_1PTQiOONmOw03xq,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
146,4/28/20 9:21,R_3G6TN8gEOac17JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
173,4/28/20 9:21,R_A70zmjaQywxdBrH,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
249,4/28/20 9:23,R_1mtrzNBSfJJBAOd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was a little long but ok,4
439,4/28/20 9:23,R_DrbhVIoYT7uvEgF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
241,4/28/20 9:27,R_300O9pEAwCZ18hP,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
169,4/28/20 9:29,R_27g3iSY12QWkZ1X,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
341,4/28/20 9:29,R_1QsGXVTveAQncuC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,No,7
182,4/28/20 9:29,R_e4mAKihordEL4lz,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
249,4/28/20 9:31,R_3jV6T9ZUu2nzVsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,n/a,8
191,4/28/20 9:32,R_dgvs3jU38ZH0MJX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,no,6
268,4/28/20 9:35,R_12LxCDlT3NEIFeg,,,,,,,,,,,,,,,1,20,21,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
249,4/28/20 9:37,R_qJbqDCmY1MciE1z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
199,4/28/20 9:37,R_2Cmkc5PuQ2dz5t0,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,10
223,4/28/20 9:39,R_3FIfFPhnx7hOzts,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So much unknown on who's actually going to use the new tube.,1
221,4/28/20 9:39,R_2fiVi2Q7XapZAUk,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
212,4/28/20 9:40,R_1lB6JD4SxndPgbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
229,4/28/20 9:41,R_1NmM4DEI6y7ybb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
272,4/28/20 9:42,R_R4wvTtnU8fVLU1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,"No, but I want to make clear that I answered the questions on the assumption that more people are going to use the new knife than said they would when John talked to them.",7
239,4/28/20 9:43,R_1lsqP4Dnvd8EOr5,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
282,4/28/20 9:44,R_YbuwA2D0us2aS7n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,3,,,,,,,,,,,,,,,"No, interesting survey",6
