duration,date,subjectcode,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,b,c,d,e,f,g,h,i,j,k,l,m,comments,RandA,RandAA,RandB,RandBB,RandC,RandCC,RandD,RandDD
1218,10/11/19 8:50,R_3JDgqs72Xw67OC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
524,10/11/19 8:50,R_1gH2SyWokshT14x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2,17,7,12,8,11,13,6
498,10/11/19 8:51,R_242WNPKZXoymr62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, it all made sense. ",2,17,7,12,8,11,13,6
1914,10/11/19 8:51,R_273QsI9LPrUhVAK,0,2,20,0,1,0,2,0,7,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,1,0,2,0,19,20,0,1,0,2,0,0,20,0,1,0,2,nope,2,17,7,12,8,11,13,6
790,10/11/19 8:51,R_Y9zRsjV3dBJRXd7,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,2,20,0,0,0,3,0,19,20,0,0,0,3,0,0,0,0,0,0,3,No,2,17,7,12,8,11,13,6
888,10/11/19 8:51,R_UhK3JAhB7utYsiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was clear enough.,2,17,7,12,8,11,13,6
674,10/11/19 8:51,R_QoldGiDIS6Cenq9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"maybe the question asking how many people would know if john used the hook, cause the story never mentioned anything about how you would or would not know if someone else is using the new hook or not",2,17,7,12,8,11,13,6
483,10/11/19 8:51,R_s6C77EE0OWprm0h,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
1862,10/11/19 8:52,R_cNFAHZikRp1LtWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing ,2,17,7,12,8,11,13,6
1006,10/11/19 8:52,R_1gtJZyBjuhJvl1D,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,1,0,3,20,19,20,0,1,0,3,20,0,20,0,1,0,3,No but I messed up when it said how many people may know he used it when it should be 20 including himself; not 19,2,17,7,12,8,11,13,6
425,10/11/19 8:52,R_0Ne5faZETBh5z7r,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
1705,10/11/19 8:53,R_DOH9rTKgIH5SiAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
289,10/11/19 8:53,R_1Cdw54LdBTHqQHb,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,nothing,2,17,7,12,8,11,13,6
2871,10/11/19 8:53,R_3oSWJ511puRz8Yc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confusing,2,17,7,12,8,11,13,6
989,10/11/19 8:53,R_CmIPLlgfjHk9pO9,19,2,20,2,0,0,1,0,7,20,0,1,0,1,19,8,20,0,0,0,2,0,13,20,0,1,0,3,0,19,20,0,0,0,1,0,0,20,0,1,0,3,yes with the amount of people saying they would use the hooks,2,17,7,12,8,11,13,6
1834,10/11/19 8:53,R_2VJxz1V95X2Sa4C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing confusing,2,17,7,12,8,11,13,6
977,10/11/19 8:54,R_1lzuFwOn6lBtHY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
596,10/11/19 8:54,R_9XpYzTCMRK9ImOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1068,10/11/19 8:54,R_1r206wbrhZ71P2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes, but I did my best to answer the questions.",2,17,7,12,8,11,13,6
1458,10/11/19 8:54,R_ROC30GcqFXczzlT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes, although it said that no one could find out if the new hook is used, there's some assumption that people might not be 100% honest. ",2,17,7,12,8,11,13,6
484,10/11/19 8:54,R_3PEKJHoAmC358T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
737,10/11/19 8:54,R_2coN3UYNenXmAHt,0,2,20,0,1,0,2,0,7,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,1,0,2,0,19,20,0,1,0,2,0,0,20,0,1,0,3,I think a couple of the questions were subjective. ,2,17,7,12,8,11,13,6
481,10/11/19 8:54,R_2fp0ZRFNqUrqqV8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nope,2,17,7,12,8,11,13,6
545,10/11/19 8:54,R_7WimOZE3tGZEvIJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1330,10/11/19 8:54,R_1DUUDEUHb7LoWqg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing,2,17,7,12,8,11,13,6
645,10/11/19 8:54,R_3iPweKhYKC0RfRl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
739,10/11/19 8:55,R_4H1VZasNpIQUSQN,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
898,10/11/19 8:55,R_Q4VX8I0cccMFBDz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
230,10/11/19 8:55,R_W7Ft2wEmzdG9hzH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
338,10/11/19 8:55,R_3FKICiQkTAOxa4q,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,8,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,nope,2,17,7,12,8,11,13,6
680,10/11/19 8:55,R_vVp7zPMe0zWTse5,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,1,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
1063,10/11/19 8:56,R_d4oz1LrPpYkHj3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
392,10/11/19 8:56,R_1MK6snega1h9Jmw,0,17,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
348,10/11/19 8:57,R_2dGgvFJM5bScufZ,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,0,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
385,10/11/19 8:57,R_22tZm13jqsIHW5o,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
1021,10/11/19 8:57,R_3iHZsvB9VYS77Ak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
348,10/11/19 8:57,R_32SownXretmMdQ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
716,10/11/19 8:57,R_1k0KzaRIYnj2lJw,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
542,10/11/19 8:58,R_1M6XvjwqZPZq9W6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It was repetitive, but not really confusing.",2,17,7,12,8,11,13,6
376,10/11/19 8:58,R_2WYID1bu4kdjA9A,0,2,19,0,1,0,3,0,7,19,0,1,0,3,0,8,19,0,1,0,3,0,13,19,0,1,0,3,0,19,19,0,1,0,3,0,19,19,0,1,0,3,No,2,17,7,12,8,11,13,6
430,10/11/19 8:58,R_ehS6OSlINNk2tUd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
865,10/11/19 8:59,R_AMz75MB0Jx2G1mp,35,23,25,26,1,1,1,23,23,23,55,1,1,1,26,30,25,98,1,1,1,31,23,25,36,1,1,1,26,62,23,32,1,1,1,30,26,30,12,1,1,1,nothing,2,17,7,12,8,11,13,6
657,10/11/19 8:59,R_2eVVXSAZIJYbWmL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
3370,10/11/19 8:59,R_3qmyJ9oXYTXymSf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
619,10/11/19 8:59,R_1imTI4IhD98VGlc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, everything was clear. This was a study of how we make decisions and weigh the moral implications of those decisions.",2,17,7,12,8,11,13,6
606,10/11/19 8:59,R_2EFA4Tr5GaaWfVp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
611,10/11/19 9:00,R_2YWfHNu9CdXVQLw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The writing said no one would know if John was using the new hook, so I made that an assumption.  However, it seems highly likely that someone would come up close to the boat in a friendly manner and see the hook, or see how many fish John is pulling out and know that he is using it.   ",2,17,7,12,8,11,13,6
904,10/11/19 9:00,R_2whHMzEaV99fTGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,2,17,7,12,8,11,13,6
1475,10/11/19 9:01,R_xuutEcVQZmgvDdn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, very. Parts of the survey were subjective. I kept putting 19 ppl would know he used them because if he's going around asking 19 ppl if they're going to use them and they all say know then of course they know he's going to. Others as well.",2,17,7,12,8,11,13,6
623,10/11/19 9:01,R_1GD13CYMcf7E1gs,0,2,20,0,1,0,3,0,0,20,0,1,0,3,0,0,20,0,1,0,3,0,13,20,0,1,0,3,0,0,20,0,1,0,3,0,0,20,0,1,0,3,"I was a tiny bit confused by the slight change regarding who ""wanted"" to use the hook. I figured it out toward the end. Please forgive any inconvenience. Best regards.",2,17,7,12,8,11,13,6
619,10/11/19 9:01,R_3MKAdLznYI44qBb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,2,17,7,12,8,11,13,6
420,10/11/19 9:01,R_2PbsRyR9r5i7Vik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
867,10/11/19 9:01,R_27qGrDBX528opi5,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,1,0,3,19,19,20,0,1,0,3,19,0,20,0,1,0,3,no ,2,17,7,12,8,11,13,6
490,10/11/19 9:01,R_1diec9BIWI8uZf8,0,2,20,0,1,0,3,0,7,19,7,1,0,3,0,8,20,0,0,0,2,0,13,19,0,1,1,2,0,19,20,0,1,0,3,19,0,20,0,1,0,3,,2,17,7,12,8,11,13,6
862,10/11/19 9:01,R_2E4BYPv4DKU28JZ,19,2,20,0,1,0,3,0,7,20,0,1,0,3,19,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,It was clear,2,17,7,12,8,11,13,6
407,10/11/19 9:02,R_1oo0picHZRgW8WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
180,10/11/19 9:02,R_3NPRsnkiW88KPSW,20,12,7,6,1,1,1,13,20,7,19,1,1,2,6,19,10,20,1,1,2,19,20,6,12,1,1,1,7,12,19,13,1,1,2,12,20,7,19,1,1,1,No,2,17,7,12,8,11,13,6
2719,10/11/19 9:02,R_3fVmsqb5aKXMKeT,0,2,20,2,1,0,3,0,13,20,0,1,0,2,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
640,10/11/19 9:02,R_2zFU4InP3yc5fGu,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
580,10/11/19 9:02,R_pRGjtYeZvehACT7,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
1246,10/11/19 9:03,R_1pEYXmSekl1Mk8n,19,2,20,2,0,0,1,19,7,20,7,0,0,3,19,8,20,8,0,0,3,19,13,20,0,0,0,3,19,19,20,0,0,0,3,19,19,20,0,0,0,1,no,2,17,7,12,8,11,13,6
432,10/11/19 9:03,R_XNcCeZMmZF9qSM9,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,no,2,17,7,12,8,11,13,6
349,10/11/19 9:03,R_32VNHxFkK34PHqk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
447,10/11/19 9:04,R_1FqyGfqEICwfm2n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
403,10/11/19 9:04,R_1IAchS2LZKSHC82,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
579,10/11/19 9:04,R_1ojwM2C4HIOVSE6,0,2,13,2,1,0,3,0,0,13,12,0,0,2,0,8,13,10,1,0,3,0,10,13,13,0,0,2,0,10,19,0,1,0,3,0,10,2,0,1,0,3,no,2,17,7,12,8,11,13,6
1254,10/11/19 9:05,R_2PzZlTfq7E8SkE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
384,10/11/19 9:05,R_2SICp5tgUMrJkIw,19,6,20,2,1,0,3,19,19,20,9,1,1,3,19,8,20,9,1,0,3,19,19,20,6,1,0,3,19,19,20,10,1,0,3,19,0,20,0,0,0,3,Kinda confusing but probably more on my part than the survey,2,17,7,12,8,11,13,6
478,10/11/19 9:06,R_1DB8E6T0IKpdzHr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
507,10/11/19 9:06,R_1LG7rifjTxcynMo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no besides that fact that you couldnt clearly answer the question of how many people besides john were going to use the hook.,2,17,7,12,8,11,13,6
612,10/11/19 9:06,R_2YFnWOF5hFjmy5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
546,10/11/19 9:06,R_3imQ92AAsApqO39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.  The more people who stated they would like to use the hooks but would not, the more I considered John's moral obligation not to use the hooks.",2,17,7,12,8,11,13,6
834,10/11/19 9:07,R_1igsMMwl50LDn2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no, it made sense.",2,17,7,12,8,11,13,6
942,10/11/19 9:08,R_2YnQdTSQeSPaMVW,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
931,10/11/19 9:08,R_2zqCeamLEtZw4DK,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,19,0,0,0,3,0,19,20,0,1,0,3,0,0,19,0,1,0,3,,2,17,7,12,8,11,13,6
826,10/11/19 9:08,R_aVqjJW08NW9qgql,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,19,19,20,0,1,0,3,19,19,20,0,1,0,3,0,19,20,19,1,0,3,no,2,17,7,12,8,11,13,6
985,10/11/19 9:08,R_1rlwagLOxgxJpaI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
687,10/11/19 9:08,R_1LzAcZZzqzt1ygs,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,18,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
519,10/11/19 9:08,R_1Ns51o7bGoGXxmQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
566,10/11/19 9:08,R_REUtLvKrfGD8eNr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
805,10/11/19 9:08,R_3lMRFQ53gokdhOs,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,20,20,0,0,0,3,no,2,17,7,12,8,11,13,6
1016,10/11/19 9:09,R_3wSS9WzLEgvGFLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
801,10/11/19 9:09,R_qL8GkeYoKy1rv1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclear i am very confusing because this question is again again repeted,2,17,7,12,8,11,13,6
1268,10/11/19 9:09,R_3G3rItyoyOi1QqK,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,0,0,3,19,19,20,0,1,0,3,19,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
658,10/11/19 9:09,R_2tnxCyLvsAhH39Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
906,10/11/19 9:10,R_1FrgjVvLTcDLa3N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1201,10/11/19 9:10,R_z7pTKfcPCrRHB0R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,2,17,7,12,8,11,13,6
924,10/11/19 9:10,R_2U63yHwFkapSFYR,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
612,10/11/19 9:10,R_22KxeRARhol4W4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,everything was clear and understandable ,2,17,7,12,8,11,13,6
2180,10/11/19 9:10,R_1NbvWld3lBffs8d,0,2,19,0,1,0,3,0,7,19,0,1,0,3,0,8,19,0,1,0,3,0,13,19,0,0,0,3,0,19,19,0,0,0,3,0,0,19,0,1,0,3,No. ,2,17,7,12,8,11,13,6
1962,10/11/19 9:11,R_2fHeTD32Y1dyhRy,0,2,20,0,1,0,2,0,7,20,0,1,0,3,0,8,20,0,1,0,2,0,13,20,0,1,0,2,0,19,20,0,1,0,3,0,19,20,0,1,0,3,no,2,17,7,12,8,11,13,6
1192,10/11/19 9:12,R_2co79PVRqnZS1yP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT WAS CLEAR,2,17,7,12,8,11,13,6
459,10/11/19 9:12,R_29tPZyuqrUSH994,2,20,13,10,1,1,1,13,20,12,10,0,1,2,8,11,1,20,1,1,1,10,20,13,13,1,1,3,20,19,10,13,1,1,1,19,20,10,13,1,1,1,NO,2,17,7,12,8,11,13,6
730,10/11/19 9:12,R_3et5xU8KUVvrAV2,19,2,20,0,0,0,2,19,7,19,0,0,0,2,19,8,20,0,0,0,3,19,13,20,0,0,0,3,19,19,19,0,0,0,2,19,0,19,0,0,0,2,no,2,17,7,12,8,11,13,6
782,10/11/19 9:13,R_pnQ3PrdaFeORvkl,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,"I might have made a bigger impact on my responses if some of the of the people gave a maybe  along with the yes and the no. If the effects of the new hook weren't really felt unless more than 10 people used them, a tester's 'morality' would really be tested when the numbers aren't so clear cut. ",2,17,7,12,8,11,13,6
919,10/11/19 9:13,R_3lYSHDJ0qktqTNq,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No just seemed redundant,2,17,7,12,8,11,13,6
1468,10/11/19 9:14,R_3CHGMGHr4osRWZi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
633,10/11/19 9:14,R_27TeZuNvoASrhPx,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
757,10/11/19 9:14,R_1DuIJ1wgdM9UPfR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
669,10/11/19 9:15,R_VKeADtlYgUwgivn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, everything was very clear. Thank you.",2,17,7,12,8,11,13,6
496,10/11/19 9:15,R_3lPkPJQ1J4sUKvf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1371,10/11/19 9:15,R_3J8UBvwHj0C7LLZ,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"The question about whether or not the people knew - obviously they wouldn't unless he told  them, but did he tell them? Or was he just getting their opinion and not offering his own?",2,17,7,12,8,11,13,6
919,10/11/19 9:15,R_3CVg8f5XsBdFRS0,2,10,17,13,0,1,3,7,13,10,20,1,1,1,13,8,20,20,1,1,3,10,13,20,6,1,1,3,13,19,20,10,1,1,3,20,19,20,30,1,1,3,no,2,17,7,12,8,11,13,6
344,10/11/19 9:16,R_12bY2VKXgfUzr0K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
672,10/11/19 9:16,R_cvXZCG3ZLbFNgGd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
501,10/11/19 9:16,R_2PpSkIBHSKpB0Uw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
400,10/11/19 9:17,R_1OrEXW3QSckoQ7k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just repetitive,2,17,7,12,8,11,13,6
957,10/11/19 9:17,R_2xzvZL071OQlcov,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,0,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,Everything was clear... though repetitive.,2,17,7,12,8,11,13,6
1317,10/11/19 9:18,R_2pSSWYYzOVdoU0c,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
953,10/11/19 9:18,R_3PFBI17ujGwalvN,19,2,19,0,1,0,3,7,7,19,0,1,0,3,19,8,19,0,1,0,3,13,13,19,0,1,0,3,19,19,19,0,1,0,3,19,0,19,0,1,0,3,no,2,17,7,12,8,11,13,6
616,10/11/19 9:19,R_1Q3nUUYpEUMgEtS,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,everything was clear,2,17,7,12,8,11,13,6
533,10/11/19 9:19,R_214VSILPra8uHNc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nope, thank you!",2,17,7,12,8,11,13,6
799,10/11/19 9:19,R_2VpTHKnImdvY2Qz,0,3,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,I did not find anything confusing or unclear about this survey.,2,17,7,12,8,11,13,6
530,10/11/19 9:20,R_2R4ZZcItqRF9hX1,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"It seemed that the survey was trying to surmise that the reader would assume that the people who were contemplating using the hooks, may actually use the hooks.  However, because of the sentence structure, the end statement that the person would not use the hook suggested to me that nobody else would ever use the new hook, even if they were thinking about it.  Thus, I operated under that assumption that even though they wanted to, it can be assumed that they would not use it. ",2,17,7,12,8,11,13,6
513,10/11/19 9:20,R_2Vsc8WhD9kvIIig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
2665,10/11/19 9:21,R_xz9RMeyVj2bZTvX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
636,10/11/19 9:21,R_UEoXwLOIfNjUCMp,13,20,19,10,1,1,1,13,19,20,10,1,1,2,13,10,20,19,1,1,1,10,13,20,19,1,1,2,10,20,19,13,1,1,1,10,19,13,20,1,1,1,Catching fish,2,17,7,12,8,11,13,6
770,10/11/19 9:23,R_1FLdGG79rZoaW23,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
